"year","locationdesc","locationabbr","sex","shortquestiontext","questioncode","greater_risk_data_value","greater_risk_low_confidence_limit","greater_risk_high_confidence_limit","sample_size"
"2011","Maryland","MD","Female","Sad or hopeless","H25","31.3837","27.4939","35.5539","1483"
"2011","Maryland","MD","Female","Considered suicide","H26","19.2563","16.6848","22.1189","1498"
"2011","Maryland","MD","Male","Sad or hopeless","H25","19.2064","16.6483","22.0535","1341"
"2011","Maryland","MD","Male","Considered suicide","H26","12.8846","9.7102","16.9024","1360"
"2011","Maryland","MD","Total","Sad or hopeless","H25","25.3903","22.6427","28.349","2841"
"2011","Maryland","MD","Total","Considered suicide","H26","16.1912","13.699","19.0369","2874"
"2011","Maine","ME","Female","Sad or hopeless","H25","27.5124","25.9641","29.1166","4776"
"2011","Maine","ME","Female","Considered suicide","H26","12.8408","11.8359","13.9176","4774"
"2011","Maine","ME","Male","Sad or hopeless","H25","16.649","15.5899","17.7648","4731"
"2011","Maine","ME","Male","Considered suicide","H26","9.8167","8.8969","10.8203","4703"
"2011","Maine","ME","Total","Sad or hopeless","H25","21.9931","20.9836","23.037","9641"
"2011","Maine","ME","Total","Considered suicide","H26","11.3587","10.519","12.2563","9623"
"2011","Michigan","MI","Female","Sad or hopeless","H25","31.5874","28.9666","34.3307","2069"
"2011","Michigan","MI","Female","Considered suicide","H26","18.7254","16.9266","20.6678","2084"
"2011","Michigan","MI","Male","Sad or hopeless","H25","20.5328","18.5522","22.666","2055"
"2011","Michigan","MI","Male","Considered suicide","H26","12.7776","11.1903","14.5531","2072"
"2011","Michigan","MI","Total","Sad or hopeless","H25","25.9705","24.0917","27.9419","4140"
"2011","Michigan","MI","Total","Considered suicide","H26","15.7054","14.5","16.9912","4173"
"2011","Mississippi","MS","Female","Sad or hopeless","H25","33.9656","31.3183","36.7171","961"
"2011","Mississippi","MS","Female","Considered suicide","H26","16.0302","13.5598","18.8526","962"
"2011","Mississippi","MS","Male","Sad or hopeless","H25","16.704","13.4544","20.5522","857"
"2011","Mississippi","MS","Male","Considered suicide","H26","10.5611","8.3759","13.2339","858"
"2011","Mississippi","MS","Total","Sad or hopeless","H25","25.5095","23.3688","27.7753","1825"
"2011","Mississippi","MS","Total","Considered suicide","H26","13.278","11.335","15.4958","1827"
"2011","Montana","MT","Female","Sad or hopeless","H25","30.7796","28.3498","33.3209","2073"
"2011","Montana","MT","Female","Considered suicide","H26","17.0781","15.43","18.8631","2084"
"2011","Montana","MT","Male","Sad or hopeless","H25","19.8621","17.8239","22.0707","2016"
"2011","Montana","MT","Male","Considered suicide","H26","13.3978","11.9073","15.043","2035"
"2011","Montana","MT","Total","Sad or hopeless","H25","25.2387","23.4381","27.1287","4102"
"2011","Montana","MT","Total","Considered suicide","H26","15.2478","14.0956","16.4761","4133"
"2011","North Carolina","NC","Female","Sad or hopeless","H25","32.6291","29.412","36.0185","1193"
"2011","North Carolina","NC","Female","Considered suicide","H26","15.0726","12.4955","18.0715","1195"
"2011","North Carolina","NC","Male","Sad or hopeless","H25","24.0328","20.7186","27.692","1030"
"2011","North Carolina","NC","Male","Considered suicide","H26","13.5373","11.0176","16.5261","1037"
"2011","North Carolina","NC","Total","Sad or hopeless","H25","28.3053","25.5764","31.2033","2229"
"2011","North Carolina","NC","Total","Considered suicide","H26","14.3378","12.5154","16.3758","2239"
"2011","North Dakota","ND","Female","Sad or hopeless","H25","31.2419","27.8381","34.8609","967"
"2011","North Dakota","ND","Female","Considered suicide","H26","19.3612","16.3072","22.8311","969"
"2011","North Dakota","ND","Male","Sad or hopeless","H25","16.5843","13.9165","19.6467","935"
"2011","North Dakota","ND","Male","Considered suicide","H26","10.04","8.1587","12.297","935"
"2011","North Dakota","ND","Total","Sad or hopeless","H25","23.7937","21.0688","26.7515","1905"
"2011","North Dakota","ND","Total","Considered suicide","H26","14.6874","12.7477","16.8654","1907"
"2011","Nebraska","NE","Female","Sad or hopeless","H25","27.6899","24.2703","31.3915","1400"
"2011","Nebraska","NE","Female","Considered suicide","H26","18.0366","15.4621","20.9336","1396"
"2011","Nebraska","NE","Male","Sad or hopeless","H25","14.4715","12.6682","16.4831","1315"
"2011","Nebraska","NE","Male","Considered suicide","H26","10.7608","9.051","12.7483","1313"
"2011","Nebraska","NE","Total","Sad or hopeless","H25","20.9757","18.9131","23.1988","2723"
"2011","Nebraska","NE","Total","Considered suicide","H26","14.2291","12.6784","15.9348","2718"
"2011","New Hampshire","NH","Female","Sad or hopeless","H25","31.2645","27.0387","35.8263","675"
"2011","New Hampshire","NH","Female","Considered suicide","H26","16.7697","13.6076","20.4922","674"
"2011","New Hampshire","NH","Male","Sad or hopeless","H25","19.4269","16.8873","22.2461","722"
"2011","New Hampshire","NH","Male","Considered suicide","H26","12.177","9.8517","14.9601","719"
"2011","New Hampshire","NH","Total","Sad or hopeless","H25","25.1545","22.6397","27.8481","1407"
"2011","New Hampshire","NH","Total","Considered suicide","H26","14.2969","12.1437","16.759","1403"
"2011","New Jersey","NJ","Female","Sad or hopeless","H25","33.4331","29.1353","38.0248","900"
"2011","New Jersey","NJ","Female","Considered suicide","H26","16.0071","12.6571","20.0403","898"
"2011","New Jersey","NJ","Male","Sad or hopeless","H25","19.0333","15.7957","22.7552","750"
"2011","New Jersey","NJ","Male","Considered suicide","H26","9.8079","8.1605","11.7452","748"
"2011","New Jersey","NJ","Total","Sad or hopeless","H25","26.1145","23.4198","29.0019","1654"
"2011","New Jersey","NJ","Total","Considered suicide","H26","12.8699","10.5772","15.573","1648"
"2011","New Mexico","NM","Female","Sad or hopeless","H25","37.2606","35.1714","39.3985","2955"
"2011","New Mexico","NM","Female","Considered suicide","H26","20.7611","19.0038","22.6354","2949"
"2011","New Mexico","NM","Male","Sad or hopeless","H25","21.1566","19.365","23.0665","2900"
"2011","New Mexico","NM","Male","Considered suicide","H26","12.8496","11.6977","14.0968","2895"
"2011","New Mexico","NM","Total","Sad or hopeless","H25","29.071","27.9613","30.2064","5863"
"2011","New Mexico","NM","Total","Considered suicide","H26","16.7188","15.7245","17.7627","5852"
"2011","New York","NY","Female","Sad or hopeless","H25","31.8293","28.7204","35.1089","6853"
"2011","New York","NY","Female","Considered suicide","H26","15.8798","14.5779","17.2743","6893"
"2011","New York","NY","Male","Sad or hopeless","H25","18.1296","15.682","20.8647","6107"
"2011","New York","NY","Male","Considered suicide","H26","10.0229","8.1039","12.3354","6148"
"2011","New York","NY","Total","Sad or hopeless","H25","24.8671","23.0392","26.7896","12994"
"2011","New York","NY","Total","Considered suicide","H26","12.9293","12.0721","13.8377","13075"
"2011","Ohio","OH","Female","Sad or hopeless","H25","33.8923","27.2566","41.2279","708"
"2011","Ohio","OH","Female","Considered suicide","H26","18.095","14.1764","22.8088","703"
"2011","Ohio","OH","Male","Sad or hopeless","H25","20.194","17.5124","23.1709","714"
"2011","Ohio","OH","Male","Considered suicide","H26","10.6998","8.3302","13.6431","710"
"2011","Ohio","OH","Total","Sad or hopeless","H25","27.0508","22.9681","31.5619","1428"
"2011","Ohio","OH","Total","Considered suicide","H26","14.2647","11.462","17.6162","1419"
"2011","Oklahoma","OK","Female","Sad or hopeless","H25","35.7153","32.2537","39.3328","599"
"2011","Oklahoma","OK","Female","Considered suicide","H26","18.6578","15.6672","22.0698","599"
"2011","Oklahoma","OK","Male","Sad or hopeless","H25","21.2416","16.5374","26.8534","542"
"2011","Oklahoma","OK","Male","Considered suicide","H26","9.8291","7.6375","12.5641","541"
"2011","Oklahoma","OK","Total","Sad or hopeless","H25","28.6179","25.4873","31.968","1146"
"2011","Oklahoma","OK","Total","Considered suicide","H26","14.2621","12.6548","16.0361","1145"
"2011","Rhode Island","RI","Female","Sad or hopeless","H25","31.4519","28.8529","34.1726","1997"
"2011","Rhode Island","RI","Female","Considered suicide","H26","14.5847","13.5746","15.6565","2001"
"2011","Rhode Island","RI","Male","Sad or hopeless","H25","17.5732","15.6971","19.6214","1915"
"2011","Rhode Island","RI","Male","Considered suicide","H26","10.0507","8.633","11.6714","1915"
"2011","Rhode Island","RI","Total","Sad or hopeless","H25","24.6129","22.8331","26.4838","3929"
"2011","Rhode Island","RI","Total","Considered suicide","H26","12.3094","11.3605","13.3257","3934"
"2011","South Carolina","SC","Female","Sad or hopeless","H25","38.1425","32.0163","44.6705","682"
"2011","South Carolina","SC","Female","Considered suicide","H26","19.9193","15.9439","24.5958","682"
"2011","South Carolina","SC","Male","Sad or hopeless","H25","22.7747","17.682","28.8205","781"
"2011","South Carolina","SC","Male","Considered suicide","H26","10.8873","8.6897","13.5582","786"
"2011","South Carolina","SC","Total","Sad or hopeless","H25","30.4793","25.7547","35.6544","1467"
"2011","South Carolina","SC","Total","Considered suicide","H26","15.4728","12.8229","18.5537","1472"
"2011","South Dakota","SD","Female","Considered suicide","H26","22.2772","17.1105","28.4681","808"
"2011","South Dakota","SD","Male","Considered suicide","H26","13.5474","10.3159","17.5927","714"
"2011","South Dakota","SD","Total","Considered suicide","H26","17.8369","13.8627","22.6508","1524"
"2011","Tennessee","TN","Female","Sad or hopeless","H25","32.8077","29.8302","35.9303","1353"
"2011","Tennessee","TN","Female","Considered suicide","H26","17.8471","15.0028","21.097","1355"
"2011","Tennessee","TN","Male","Sad or hopeless","H25","19.3181","16.8214","22.087","1267"
"2011","Tennessee","TN","Male","Considered suicide","H26","11.4463","9.819","13.3035","1267"
"2011","Tennessee","TN","Total","Sad or hopeless","H25","25.8574","23.8364","27.9866","2625"
"2011","Tennessee","TN","Total","Considered suicide","H26","14.6533","13.1212","16.3306","2627"
"2011","Texas","TX","Female","Sad or hopeless","H25","36.8535","34.6459","39.1177","2060"
"2011","Texas","TX","Female","Considered suicide","H26","19.8466","18.103","21.7136","2080"
"2011","Texas","TX","Male","Sad or hopeless","H25","21.976","20.3391","23.7055","2069"
"2011","Texas","TX","Male","Considered suicide","H26","11.8244","10.1947","13.675","2089"
"2011","Texas","TX","Total","Sad or hopeless","H25","29.2447","27.7643","30.7705","4140"
"2011","Texas","TX","Total","Considered suicide","H26","15.7805","14.5731","17.068","4181"
"2011","Utah","UT","Female","Sad or hopeless","H25","33.2303","28.4482","38.385","805"
"2011","Utah","UT","Female","Considered suicide","H26","16.4448","13.5549","19.8097","812"
"2011","Utah","UT","Male","Sad or hopeless","H25","20.3833","16.8048","24.4994","879"
"2011","Utah","UT","Male","Considered suicide","H26","11.7487","9.4766","14.4785","888"
"2011","Utah","UT","Total","Sad or hopeless","H25","26.6888","23.582","30.044","1687"
"2011","Utah","UT","Total","Considered suicide","H26","14.2491","12.3024","16.4462","1721"
"2011","Virginia","VA","Female","Sad or hopeless","H25","33.8941","29.808","38.2352","712"
"2011","Virginia","VA","Female","Considered suicide","H26","21.8641","18.46","25.6981","722"
"2011","Virginia","VA","Male","Sad or hopeless","H25","17.3046","13.2985","22.2083","697"
"2011","Virginia","VA","Male","Considered suicide","H26","12.0233","9.0815","15.753","705"
"2011","Virginia","VA","Total","Sad or hopeless","H25","25.5337","21.9942","29.4279","1412"
"2011","Virginia","VA","Total","Considered suicide","H26","16.9414","14.2808","19.982","1432"
"2011","Vermont","VT","Female","Sad or hopeless","H25","24.6261","21.2617","28.3312","4158"
"2011","Vermont","VT","Male","Sad or hopeless","H25","14.0322","12.078","16.2441","4266"
"2011","Vermont","VT","Total","Sad or hopeless","H25","19.2409","16.7642","21.9868","8537"
"2011","Wisconsin","WI","Female","Sad or hopeless","H25","30.1096","26.7188","33.7327","1510"
"2011","Wisconsin","WI","Female","Considered suicide","H26","16.9951","14.6425","19.6387","1514"
"2011","Wisconsin","WI","Male","Sad or hopeless","H25","15.5374","13.1193","18.3074","1498"
"2011","Wisconsin","WI","Male","Considered suicide","H26","10.0444","8.1026","12.3888","1506"
"2011","Wisconsin","WI","Total","Sad or hopeless","H25","22.6843","20.4993","25.0289","3013"
"2011","Wisconsin","WI","Total","Considered suicide","H26","13.4507","11.7566","15.3465","3025"
"2011","West Virginia","WV","Female","Sad or hopeless","H25","32.645","28.1884","37.4388","1091"
"2011","West Virginia","WV","Female","Considered suicide","H26","16.7306","13.2079","20.9659","1090"
"2011","West Virginia","WV","Male","Sad or hopeless","H25","16.7784","13.9032","20.1093","1060"
"2011","West Virginia","WV","Male","Considered suicide","H26","9.5927","7.6611","11.9484","1062"
"2011","West Virginia","WV","Total","Sad or hopeless","H25","24.4888","21.5898","27.6399","2161"
"2011","West Virginia","WV","Total","Considered suicide","H26","13.044","10.8753","15.5698","2163"
"2011","Wyoming","WY","Female","Sad or hopeless","H25","30.0134","27.3464","32.823","1260"
"2011","Wyoming","WY","Female","Considered suicide","H26","20.1909","17.9331","22.6545","1269"
"2011","Wyoming","WY","Male","Sad or hopeless","H25","21.0883","18.675","23.7224","1197"
"2011","Wyoming","WY","Male","Considered suicide","H26","14.6611","12.6144","16.9754","1219"
"2011","Wyoming","WY","Total","Sad or hopeless","H25","25.4989","23.6594","27.43","2470"
"2011","Wyoming","WY","Total","Considered suicide","H26","17.4326","15.8947","19.0855","2502"
"2013","Alaska","AK","Female","Sad or hopeless","H25","35.668","31.346","40.2368","614"
"2013","Alaska","AK","Female","Considered suicide","H26","21.6729","18.1181","25.7063","626"
"2013","Alaska","AK","Male","Sad or hopeless","H25","19.0289","15.6234","22.9746","577"
"2013","Alaska","AK","Male","Considered suicide","H26","10.8867","7.89","14.8383","586"
"2013","Alaska","AK","Total","Sad or hopeless","H25","27.1871","24.3505","30.2222","1194"
"2013","Alaska","AK","Total","Considered suicide","H26","16.2157","13.9058","18.8255","1215"
"2013","Alabama","AL","Female","Sad or hopeless","H25","36.6346","31.6748","41.8947","779"
"2013","Alabama","AL","Female","Considered suicide","H26","22.2251","18.6768","26.23","777"
"2013","Alabama","AL","Male","Sad or hopeless","H25","18.1547","14.6368","22.2973","760"
"2013","Alabama","AL","Male","Considered suicide","H26","13.9828","11.6671","16.6715","764"
"2013","Alabama","AL","Total","Sad or hopeless","H25","27.416","23.9844","31.1375","1546"
"2013","Alabama","AL","Total","Considered suicide","H26","18.146","15.6766","20.908","1549"
"2013","Arkansas","AR","Female","Sad or hopeless","H25","34.883","31.27","38.6785","767"
"2013","Arkansas","AR","Female","Considered suicide","H26","23.2978","20.3247","26.561","789"
"2013","Arkansas","AR","Male","Sad or hopeless","H25","23.11","19.716","26.8926","681"
"2013","Arkansas","AR","Male","Considered suicide","H26","14.5136","10.9489","18.9914","708"
"2013","Arkansas","AR","Total","Sad or hopeless","H25","28.9895","26.3669","31.7605","1455"
"2013","Arkansas","AR","Total","Considered suicide","H26","18.9926","16.8666","21.3179","1506"
"2013","Arizona","AZB","Female","Sad or hopeless","H25","44.3169","39.6443","49.0923","818"
"2013","Arizona","AZB","Female","Considered suicide","H26","23.8658","20.975","27.0187","818"
"2013","Arizona","AZB","Male","Sad or hopeless","H25","28.4073","25.7485","31.2252","783"
"2013","Arizona","AZB","Male","Considered suicide","H26","14.4161","12.0172","17.2002","783"
"2013","Arizona","AZB","Total","Sad or hopeless","H25","36.3515","33.6423","39.1502","1606"
"2013","Arizona","AZB","Total","Considered suicide","H26","19.1669","17.5017","20.9504","1606"
"2013","Connecticut","CT","Female","Sad or hopeless","H25","34.9284","30.4339","39.7079","1165"
"2013","Connecticut","CT","Female","Considered suicide","H26","18.0979","15.982","20.4258","1168"
"2013","Connecticut","CT","Male","Sad or hopeless","H25","19.7351","17.2533","22.477","1198"
"2013","Connecticut","CT","Male","Considered suicide","H26","10.9439","9.2232","12.9399","1187"
"2013","Connecticut","CT","Total","Sad or hopeless","H25","27.1545","24.3049","30.2049","2368"
"2013","Connecticut","CT","Total","Considered suicide","H26","14.4835","13.0673","16.025","2362"
